station,date,heure,jour_semaine,est_weekend,meteo,affluence
SAINT-AMBROISE,2023-01-27,1,4,0,0,0
SAINT-AMBROISE,2023-01-27,2,4,0,0,0
SAINT-AMBROISE,2023-01-27,3,4,0,0,0
SAINT-AMBROISE,2023-01-27,4,4,0,0,0
SAINT-AMBROISE,2023-01-27,5,4,0,0,4
SAINT-AMBROISE,2023-01-27,6,4,0,0,49
SAINT-AMBROISE,2023-01-27,7,4,0,0,260
SAINT-AMBROISE,2023-01-27,8,4,0,0,379
SAINT-AMBROISE,2023-01-27,9,4,0,0,232
SAINT-AMBROISE,2023-01-27,10,4,0,0,57
SAINT-AMBROISE,2023-01-27,11,4,0,0,3
SAINT-AMBROISE,2023-01-27,12,4,0,0,0
SAINT-AMBROISE,2023-01-27,13,4,0,0,0
SAINT-AMBROISE,2023-01-27,14,4,0,0,1
SAINT-AMBROISE,2023-01-27,15,4,0,0,23
SAINT-AMBROISE,2023-01-27,16,4,0,0,122
SAINT-AMBROISE,2023-01-27,17,4,0,0,295
SAINT-AMBROISE,2023-01-27,18,4,0,0,381
SAINT-AMBROISE,2023-01-27,19,4,0,0,286
SAINT-AMBROISE,2023-01-27,20,4,0,0,81
SAINT-AMBROISE,2023-01-27,21,4,0,0,18
SAINT-AMBROISE,2023-01-27,22,4,0,0,1
SAINT-AMBROISE,2023-01-27,23,4,0,0,0
SAINT-AMBROISE,2023-01-28,0,5,1,0,0
SAINT-AMBROISE,2023-01-28,1,5,1,0,0
SAINT-AMBROISE,2023-01-28,2,5,1,0,0
SAINT-AMBROISE,2023-01-28,3,5,1,0,0
SAINT-AMBROISE,2023-01-28,4,5,1,0,0
SAINT-AMBROISE,2023-01-28,5,5,1,0,0
SAINT-AMBROISE,2023-01-28,6,5,1,0,0
SAINT-AMBROISE,2023-01-28,7,5,1,0,0
SAINT-AMBROISE,2023-01-28,8,5,1,0,2
SAINT-AMBROISE,2023-01-28,9,5,1,0,9
SAINT-AMBROISE,2023-01-28,10,5,1,0,35
SAINT-AMBROISE,2023-01-28,11,5,1,0,72
SAINT-AMBROISE,2023-01-28,12,5,1,0,172
SAINT-AMBROISE,2023-01-28,13,5,1,0,289
SAINT-AMBROISE,2023-01-28,14,5,1,0,337
SAINT-AMBROISE,2023-01-28,15,5,1,0,385
SAINT-AMBROISE,2023-01-28,16,5,1,0,332
SAINT-AMBROISE,2023-01-28,17,5,1,0,282
SAINT-AMBROISE,2023-01-28,18,5,1,0,159
SAINT-AMBROISE,2023-01-28,19,5,1,0,75
SAINT-AMBROISE,2023-01-28,20,5,1,0,31
SAINT-AMBROISE,2023-01-28,21,5,1,0,12
SAINT-AMBROISE,2023-01-28,22,5,1,0,3
SAINT-AMBROISE,2023-01-28,23,5,1,0,0
SAINT-AMBROISE,2023-01-29,0,6,1,0,0
SAINT-AMBROISE,2023-01-29,1,6,1,0,0
SAINT-AMBROISE,2023-01-29,2,6,1,0,0
SAINT-AMBROISE,2023-01-29,3,6,1,0,0
SAINT-AMBROISE,2023-01-29,4,6,1,0,0
SAINT-AMBROISE,2023-01-29,5,6,1,0,0
SAINT-AMBROISE,2023-01-29,6,6,1,0,0
SAINT-AMBROISE,2023-01-29,7,6,1,0,0
SAINT-AMBROISE,2023-01-29,8,6,1,0,2
SAINT-AMBROISE,2023-01-29,9,6,1,0,9
SAINT-AMBROISE,2023-01-29,10,6,1,0,35
SAINT-AMBROISE,2023-01-29,11,6,1,0,76
SAINT-AMBROISE,2023-01-29,12,6,1,0,151
SAINT-AMBROISE,2023-01-29,13,6,1,0,211
SAINT-AMBROISE,2023-01-29,14,6,1,0,365
SAINT-AMBROISE,2023-01-29,15,6,1,0,327
SAINT-AMBROISE,2023-01-29,16,6,1,0,331
SAINT-AMBROISE,2023-01-29,17,6,1,0,256
SAINT-AMBROISE,2023-01-29,18,6,1,0,121
SAINT-AMBROISE,2023-01-29,19,6,1,0,73
SAINT-AMBROISE,2023-01-29,20,6,1,0,36
SAINT-AMBROISE,2023-01-29,21,6,1,0,10
SAINT-AMBROISE,2023-01-29,22,6,1,0,2
SAINT-AMBROISE,2023-01-29,23,6,1,0,0
SAINT-AMBROISE,2023-01-30,0,0,0,1,0
SAINT-AMBROISE,2023-01-30,1,0,0,1,0
SAINT-AMBROISE,2023-01-30,2,0,0,1,0
SAINT-AMBROISE,2023-01-30,3,0,0,1,0
SAINT-AMBROISE,2023-01-30,4,0,0,1,0
SAINT-AMBROISE,2023-01-30,5,0,0,1,5
SAINT-AMBROISE,2023-01-30,6,0,0,1,74
SAINT-AMBROISE,2023-01-30,7,0,0,1,282
SAINT-AMBROISE,2023-01-30,8,0,0,1,478
SAINT-AMBROISE,2023-01-30,9,0,0,1,273
SAINT-AMBROISE,2023-01-30,10,0,0,1,67
SAINT-AMBROISE,2023-01-30,11,0,0,1,5
SAINT-AMBROISE,2023-01-30,12,0,0,1,0
SAINT-AMBROISE,2023-01-30,13,0,0,1,0
SAINT-AMBROISE,2023-01-30,14,0,0,1,2
SAINT-AMBROISE,2023-01-30,15,0,0,1,22
SAINT-AMBROISE,2023-01-30,16,0,0,1,119
SAINT-AMBROISE,2023-01-30,17,0,0,1,299
SAINT-AMBROISE,2023-01-30,18,0,0,1,422
SAINT-AMBROISE,2023-01-30,19,0,0,1,291
SAINT-AMBROISE,2023-01-30,20,0,0,1,110
SAINT-AMBROISE,2023-01-30,21,0,0,1,26
SAINT-AMBROISE,2023-01-30,22,0,0,1,1
SAINT-AMBROISE,2023-01-30,23,0,0,1,0
LE KREMLIN-BICETRE,2023-01-01,0,6,1,1,0
LE KREMLIN-BICETRE,2023-01-01,1,6,1,1,0
LE KREMLIN-BICETRE,2023-01-01,2,6,1,1,0
LE KREMLIN-BICETRE,2023-01-01,3,6,1,1,0
LE KREMLIN-BICETRE,2023-01-01,4,6,1,1,0
LE KREMLIN-BICETRE,2023-01-01,5,6,1,1,0
LE KREMLIN-BICETRE,2023-01-01,6,6,1,1,0
LE KREMLIN-BICETRE,2023-01-01,7,6,1,1,1
LE KREMLIN-BICETRE,2023-01-01,8,6,1,1,5
LE KREMLIN-BICETRE,2023-01-01,9,6,1,1,18
LE KREMLIN-BICETRE,2023-01-01,10,6,1,1,64
LE KREMLIN-BICETRE,2023-01-01,11,6,1,1,117
LE KREMLIN-BICETRE,2023-01-01,12,6,1,1,234
LE KREMLIN-BICETRE,2023-01-01,13,6,1,1,392
LE KREMLIN-BICETRE,2023-01-01,14,6,1,1,597
LE KREMLIN-BICETRE,2023-01-01,15,6,1,1,634
LE KREMLIN-BICETRE,2023-01-01,16,6,1,1,632
LE KREMLIN-BICETRE,2023-01-01,17,6,1,1,366
LE KREMLIN-BICETRE,2023-01-01,18,6,1,1,223
LE KREMLIN-BICETRE,2023-01-01,19,6,1,1,127
LE KREMLIN-BICETRE,2023-01-01,20,6,1,1,53
LE KREMLIN-BICETRE,2023-01-01,21,6,1,1,16
LE KREMLIN-BICETRE,2023-01-01,22,6,1,1,5
LE KREMLIN-BICETRE,2023-01-01,23,6,1,1,0
LE KREMLIN-BICETRE,2023-01-02,0,0,0,0,0
LE KREMLIN-BICETRE,2023-01-02,1,0,0,0,0
LE KREMLIN-BICETRE,2023-01-02,2,0,0,0,0
LE KREMLIN-BICETRE,2023-01-02,3,0,0,0,0
LE KREMLIN-BICETRE,2023-01-02,4,0,0,0,0
LE KREMLIN-BICETRE,2023-01-02,5,0,0,0,6
LE KREMLIN-BICETRE,2023-01-02,6,0,0,0,68
LE KREMLIN-BICETRE,2023-01-02,7,0,0,0,334
LE KREMLIN-BICETRE,2023-01-02,8,0,0,0,541
LE KREMLIN-BICETRE,2023-01-02,9,0,0,0,378
LE KREMLIN-BICETRE,2023-01-02,10,0,0,0,65
LE KREMLIN-BICETRE,2023-01-02,11,0,0,0,5
LE KREMLIN-BICETRE,2023-01-02,12,0,0,0,0
LE KREMLIN-BICETRE,2023-01-02,13,0,0,0,0
LE KREMLIN-BICETRE,2023-01-02,14,0,0,0,2
LE KREMLIN-BICETRE,2023-01-02,15,0,0,0,25
LE KREMLIN-BICETRE,2023-01-02,16,0,0,0,152
LE KREMLIN-BICETRE,2023-01-02,17,0,0,0,344
LE KREMLIN-BICETRE,2023-01-02,18,0,0,0,496
LE KREMLIN-BICETRE,2023-01-02,19,0,0,0,430
LE KREMLIN-BICETRE,2023-01-02,20,0,0,0,124
LE KREMLIN-BICETRE,2023-01-02,21,0,0,0,24
LE KREMLIN-BICETRE,2023-01-02,22,0,0,0,2
LE KREMLIN-BICETRE,2023-01-02,23,0,0,0,0
LE KREMLIN-BICETRE,2023-01-03,0,1,0,0,0
LE KREMLIN-BICETRE,2023-01-03,1,1,0,0,0
LE KREMLIN-BICETRE,2023-01-03,2,1,0,0,0
LE KREMLIN-BICETRE,2023-01-03,3,1,0,0,0
LE KREMLIN-BICETRE,2023-01-03,4,1,0,0,0
LE KREMLIN-BICETRE,2023-01-03,5,1,0,0,6
LE KREMLIN-BICETRE,2023-01-03,6,1,0,0,75
LE KREMLIN-BICETRE,2023-01-03,7,1,0,0,341
LE KREMLIN-BICETRE,2023-01-03,8,1,0,0,605
LE KREMLIN-BICETRE,2023-01-03,9,1,0,0,342
LE KREMLIN-BICETRE,2023-01-03,10,1,0,0,74
LE KREMLIN-BICETRE,2023-01-03,11,1,0,0,6
LE KREMLIN-BICETRE,2023-01-03,12,1,0,0,0
LE KREMLIN-BICETRE,2023-01-03,13,1,0,0,0
LE KREMLIN-BICETRE,2023-01-03,14,1,0,0,2
LE KREMLIN-BICETRE,2023-01-03,15,1,0,0,23
LE KREMLIN-BICETRE,2023-01-03,16,1,0,0,153
LE KREMLIN-BICETRE,2023-01-03,17,1,0,0,387
LE KREMLIN-BICETRE,2023-01-03,18,1,0,0,494
LE KREMLIN-BICETRE,2023-01-03,19,1,0,0,369
LE KREMLIN-BICETRE,2023-01-03,20,1,0,0,114
LE KREMLIN-BICETRE,2023-01-03,21,1,0,0,29
LE KREMLIN-BICETRE,2023-01-03,22,1,0,0,2
LE KREMLIN-BICETRE,2023-01-03,23,1,0,0,0
LE KREMLIN-BICETRE,2023-01-04,0,2,0,0,0
LE KREMLIN-BICETRE,2023-01-04,1,2,0,0,0
LE KREMLIN-BICETRE,2023-01-04,2,2,0,0,0
LE KREMLIN-BICETRE,2023-01-04,3,2,0,0,0
LE KREMLIN-BICETRE,2023-01-04,4,2,0,0,0
LE KREMLIN-BICETRE,2023-01-04,5,2,0,0,5
LE KREMLIN-BICETRE,2023-01-04,6,2,0,0,71
LE KREMLIN-BICETRE,2023-01-04,7,2,0,0,306
LE KREMLIN-BICETRE,2023-01-04,8,2,0,0,521
LE KREMLIN-BICETRE,2023-01-04,9,2,0,0,336
LE KREMLIN-BICETRE,2023-01-04,10,2,0,0,70
LE KREMLIN-BICETRE,2023-01-04,11,2,0,0,5
LE KREMLIN-BICETRE,2023-01-04,12,2,0,0,0
LE KREMLIN-BICETRE,2023-01-04,13,2,0,0,0
LE KREMLIN-BICETRE,2023-01-04,14,2,0,0,2
LE KREMLIN-BICETRE,2023-01-04,15,2,0,0,27
LE KREMLIN-BICETRE,2023-01-04,16,2,0,0,135
LE KREMLIN-BICETRE,2023-01-04,17,2,0,0,414
LE KREMLIN-BICETRE,2023-01-04,18,2,0,0,511
LE KREMLIN-BICETRE,2023-01-04,19,2,0,0,392
LE KREMLIN-BICETRE,2023-01-04,20,2,0,0,111
LE KREMLIN-BICETRE,2023-01-04,21,2,0,0,26
LE KREMLIN-BICETRE,2023-01-04,22,2,0,0,2
LE KREMLIN-BICETRE,2023-01-04,23,2,0,0,0
LE KREMLIN-BICETRE,2023-01-05,0,3,0,0,0
LE KREMLIN-BICETRE,2023-01-05,1,3,0,0,0
LE KREMLIN-BICETRE,2023-01-05,2,3,0,0,0
LE KREMLIN-BICETRE,2023-01-05,3,3,0,0,0
LE KREMLIN-BICETRE,2023-01-05,4,3,0,0,0
LE KREMLIN-BICETRE,2023-01-05,5,3,0,0,5
LE KREMLIN-BICETRE,2023-01-05,6,3,0,0,77
LE KREMLIN-BICETRE,2023-01-05,7,3,0,0,309
LE KREMLIN-BICETRE,2023-01-05,8,3,0,0,512
LE KREMLIN-BICETRE,2023-01-05,9,3,0,0,357
LE KREMLIN-BICETRE,2023-01-05,10,3,0,0,70
LE KREMLIN-BICETRE,2023-01-05,11,3,0,0,6
LE KREMLIN-BICETRE,2023-01-05,12,3,0,0,0
LE KREMLIN-BICETRE,2023-01-05,13,3,0,0,0
LE KREMLIN-BICETRE,2023-01-05,14,3,0,0,3
LE KREMLIN-BICETRE,2023-01-05,15,3,0,0,28
LE KREMLIN-BICETRE,2023-01-05,16,3,0,0,131
LE KREMLIN-BICETRE,2023-01-05,17,3,0,0,398
LE KREMLIN-BICETRE,2023-01-05,18,3,0,0,515
LE KREMLIN-BICETRE,2023-01-05,19,3,0,0,393
LE KREMLIN-BICETRE,2023-01-05,20,3,0,0,127
LE KREMLIN-BICETRE,2023-01-05,21,3,0,0,26
LE KREMLIN-BICETRE,2023-01-05,22,3,0,0,2
LE KREMLIN-BICETRE,2023-01-05,23,3,0,0,0
LE KREMLIN-BICETRE,2023-01-06,0,4,0,0,0
LE KREMLIN-BICETRE,2023-01-06,1,4,0,0,0
LE KREMLIN-BICETRE,2023-01-06,2,4,0,0,0
LE KREMLIN-BICETRE,2023-01-06,3,4,0,0,0
LE KREMLIN-BICETRE,2023-01-06,4,4,0,0,0
LE KREMLIN-BICETRE,2023-01-06,5,4,0,0,7
LE KREMLIN-BICETRE,2023-01-06,6,4,0,0,52
LE KREMLIN-BICETRE,2023-01-06,7,4,0,0,320
LE KREMLIN-BICETRE,2023-01-06,8,4,0,0,589
LE KREMLIN-BICETRE,2023-01-06,9,4,0,0,306
LE KREMLIN-BICETRE,2023-01-06,10,4,0,0,77
LE KREMLIN-BICETRE,2023-01-06,11,4,0,0,5
LE KREMLIN-BICETRE,2023-01-06,12,4,0,0,0
LE KREMLIN-BICETRE,2023-01-06,13,4,0,0,0
LE KREMLIN-BICETRE,2023-01-06,14,4,0,0,2
LE KREMLIN-BICETRE,2023-01-06,15,4,0,0,30
LE KREMLIN-BICETRE,2023-01-06,16,4,0,0,168
LE KREMLIN-BICETRE,2023-01-06,17,4,0,0,418
LE KREMLIN-BICETRE,2023-01-06,18,4,0,0,572
LE KREMLIN-BICETRE,2023-01-06,19,4,0,0,295
LE KREMLIN-BICETRE,2023-01-06,20,4,0,0,137
LE KREMLIN-BICETRE,2023-01-06,21,4,0,0,24
LE KREMLIN-BICETRE,2023-01-06,22,4,0,0,2
LE KREMLIN-BICETRE,2023-01-06,23,4,0,0,0
LE KREMLIN-BICETRE,2023-01-07,0,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,1,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,2,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,3,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,4,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,5,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,6,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,7,5,1,0,0
LE KREMLIN-BICETRE,2023-01-07,8,5,1,0,3
LE KREMLIN-BICETRE,2023-01-07,9,5,1,0,13
LE KREMLIN-BICETRE,2023-01-07,10,5,1,0,42
LE KREMLIN-BICETRE,2023-01-07,11,5,1,0,97
LE KREMLIN-BICETRE,2023-01-07,12,5,1,0,214
LE KREMLIN-BICETRE,2023-01-07,13,5,1,0,357
LE KREMLIN-BICETRE,2023-01-07,14,5,1,0,480
LE KREMLIN-BICETRE,2023-01-07,15,5,1,0,564
LE KREMLIN-BICETRE,2023-01-07,16,5,1,0,474
LE KREMLIN-BICETRE,2023-01-07,17,5,1,0,381
LE KREMLIN-BICETRE,2023-01-07,18,5,1,0,207
LE KREMLIN-BICETRE,2023-01-07,19,5,1,0,103
LE KREMLIN-BICETRE,2023-01-07,20,5,1,0,46
LE KREMLIN-BICETRE,2023-01-07,21,5,1,0,13
LE KREMLIN-BICETRE,2023-01-07,22,5,1,0,3
LE KREMLIN-BICETRE,2023-01-07,23,5,1,0,0
LE KREMLIN-BICETRE,2023-01-08,0,6,1,1,0
LE KREMLIN-BICETRE,2023-01-08,1,6,1,1,0
LE KREMLIN-BICETRE,2023-01-08,2,6,1,1,0
LE KREMLIN-BICETRE,2023-01-08,3,6,1,1,0
LE KREMLIN-BICETRE,2023-01-08,4,6,1,1,0
LE KREMLIN-BICETRE,2023-01-08,5,6,1,1,0
LE KREMLIN-BICETRE,2023-01-08,6,6,1,1,0
LE KREMLIN-BICETRE,2023-01-08,7,6,1,1,1
LE KREMLIN-BICETRE,2023-01-08,8,6,1,1,4
LE KREMLIN-BICETRE,2023-01-08,9,6,1,1,12
LE KREMLIN-BICETRE,2023-01-08,10,6,1,1,55
LE KREMLIN-BICETRE,2023-01-08,11,6,1,1,117
LE KREMLIN-BICETRE,2023-01-08,12,6,1,1,252
LE KREMLIN-BICETRE,2023-01-08,13,6,1,1,449
LE KREMLIN-BICETRE,2023-01-08,14,6,1,1,582
LE KREMLIN-BICETRE,2023-01-08,15,6,1,1,679
LE KREMLIN-BICETRE,2023-01-08,16,6,1,1,516
LE KREMLIN-BICETRE,2023-01-08,17,6,1,1,400
LE KREMLIN-BICETRE,2023-01-08,18,6,1,1,269
LE KREMLIN-BICETRE,2023-01-08,19,6,1,1,123
LE KREMLIN-BICETRE,2023-01-08,20,6,1,1,63
LE KREMLIN-BICETRE,2023-01-08,21,6,1,1,17
LE KREMLIN-BICETRE,2023-01-08,22,6,1,1,4
LE KREMLIN-BICETRE,2023-01-08,23,6,1,1,1
LE KREMLIN-BICETRE,2023-01-09,0,0,0,0,0
LE KREMLIN-BICETRE,2023-01-09,1,0,0,0,0
LE KREMLIN-BICETRE,2023-01-09,2,0,0,0,0
LE KREMLIN-BICETRE,2023-01-09,3,0,0,0,0
LE KREMLIN-BICETRE,2023-01-09,4,0,0,0,0
LE KREMLIN-BICETRE,2023-01-09,5,0,0,0,6
LE KREMLIN-BICETRE,2023-01-09,6,0,0,0,72
LE KREMLIN-BICETRE,2023-01-09,7,0,0,0,307
LE KREMLIN-BICETRE,2023-01-09,8,0,0,0,488
LE KREMLIN-BICETRE,2023-01-09,9,0,0,0,246
LE KREMLIN-BICETRE,2023-01-09,10,0,0,0,68
LE KREMLIN-BICETRE,2023-01-09,11,0,0,0,6
LE KREMLIN-BICETRE,2023-01-09,12,0,0,0,0
LE KREMLIN-BICETRE,2023-01-09,13,0,0,0,0
LE KREMLIN-BICETRE,2023-01-09,14,0,0,0,2
LE KREMLIN-BICETRE,2023-01-09,15,0,0,0,26
LE KREMLIN-BICETRE,2023-01-09,16,0,0,0,155
LE KREMLIN-BICETRE,2023-01-09,17,0,0,0,368
LE KREMLIN-BICETRE,2023-01-09,18,0,0,0,541
LE KREMLIN-BICETRE,2023-01-09,19,0,0,0,348
LE KREMLIN-BICETRE,2023-01-09,20,0,0,0,151
LE KREMLIN-BICETRE,2023-01-09,21,0,0,0,23
LE KREMLIN-BICETRE,2023-01-09,22,0,0,0,2
LE KREMLIN-BICETRE,2023-01-09,23,0,0,0,0
LE KREMLIN-BICETRE,2023-01-10,0,1,0,1,0
LE KREMLIN-BICETRE,2023-01-10,1,1,0,1,0
LE KREMLIN-BICETRE,2023-01-10,2,1,0,1,0
LE KREMLIN-BICETRE,2023-01-10,3,1,0,1,0
LE KREMLIN-BICETRE,2023-01-10,4,1,0,1,0
LE KREMLIN-BICETRE,2023-01-10,5,1,0,1,6
LE KREMLIN-BICETRE,2023-01-10,6,1,0,1,85
LE KREMLIN-BICETRE,2023-01-10,7,1,0,1,384
LE KREMLIN-BICETRE,2023-01-10,8,1,0,1,661
LE KREMLIN-BICETRE,2023-01-10,9,1,0,1,427
LE KREMLIN-BICETRE,2023-01-10,10,1,0,1,84
LE KREMLIN-BICETRE,2023-01-10,11,1,0,1,7
LE KREMLIN-BICETRE,2023-01-10,12,1,0,1,0
LE KREMLIN-BICETRE,2023-01-10,13,1,0,1,0
LE KREMLIN-BICETRE,2023-01-10,14,1,0,1,3
LE KREMLIN-BICETRE,2023-01-10,15,1,0,1,31
LE KREMLIN-BICETRE,2023-01-10,16,1,0,1,159
LE KREMLIN-BICETRE,2023-01-10,17,1,0,1,489
LE KREMLIN-BICETRE,2023-01-10,18,1,0,1,753
LE KREMLIN-BICETRE,2023-01-10,19,1,0,1,454
LE KREMLIN-BICETRE,2023-01-10,20,1,0,1,136
LE KREMLIN-BICETRE,2023-01-10,21,1,0,1,33
LE KREMLIN-BICETRE,2023-01-10,22,1,0,1,3
LE KREMLIN-BICETRE,2023-01-10,23,1,0,1,0
LE KREMLIN-BICETRE,2023-01-11,0,2,0,0,0
LE KREMLIN-BICETRE,2023-01-11,1,2,0,0,0
LE KREMLIN-BICETRE,2023-01-11,2,2,0,0,0
LE KREMLIN-BICETRE,2023-01-11,3,2,0,0,0
LE KREMLIN-BICETRE,2023-01-11,4,2,0,0,0
LE KREMLIN-BICETRE,2023-01-11,5,2,0,0,5
LE KREMLIN-BICETRE,2023-01-11,6,2,0,0,60
LE KREMLIN-BICETRE,2023-01-11,7,2,0,0,393
LE KREMLIN-BICETRE,2023-01-11,8,2,0,0,451
LE KREMLIN-BICETRE,2023-01-11,9,2,0,0,310
LE KREMLIN-BICETRE,2023-01-11,10,2,0,0,69
LE KREMLIN-BICETRE,2023-01-11,11,2,0,0,5
LE KREMLIN-BICETRE,2023-01-11,12,2,0,0,0
LE KREMLIN-BICETRE,2023-01-11,13,2,0,0,0
LE KREMLIN-BICETRE,2023-01-11,14,2,0,0,2
LE KREMLIN-BICETRE,2023-01-11,15,2,0,0,30
LE KREMLIN-BICETRE,2023-01-11,16,2,0,0,147
LE KREMLIN-BICETRE,2023-01-11,17,2,0,0,333
LE KREMLIN-BICETRE,2023-01-11,18,2,0,0,414
LE KREMLIN-BICETRE,2023-01-11,19,2,0,0,393
LE KREMLIN-BICETRE,2023-01-11,20,2,0,0,148
LE KREMLIN-BICETRE,2023-01-11,21,2,0,0,23
LE KREMLIN-BICETRE,2023-01-11,22,2,0,0,2
LE KREMLIN-BICETRE,2023-01-11,23,2,0,0,0
LE KREMLIN-BICETRE,2023-01-12,0,3,0,0,0
LE KREMLIN-BICETRE,2023-01-12,1,3,0,0,0
LE KREMLIN-BICETRE,2023-01-12,2,3,0,0,0
LE KREMLIN-BICETRE,2023-01-12,3,3,0,0,0
LE KREMLIN-BICETRE,2023-01-12,4,3,0,0,0
LE KREMLIN-BICETRE,2023-01-12,5,3,0,0,5
LE KREMLIN-BICETRE,2023-01-12,6,3,0,0,77
LE KREMLIN-BICETRE,2023-01-12,7,3,0,0,364
LE KREMLIN-BICETRE,2023-01-12,8,3,0,0,537
LE KREMLIN-BICETRE,2023-01-12,9,3,0,0,287
LE KREMLIN-BICETRE,2023-01-12,10,3,0,0,68
LE KREMLIN-BICETRE,2023-01-12,11,3,0,0,6
LE KREMLIN-BICETRE,2023-01-12,12,3,0,0,0
LE KREMLIN-BICETRE,2023-01-12,13,3,0,0,0
LE KREMLIN-BICETRE,2023-01-12,14,3,0,0,3
LE KREMLIN-BICETRE,2023-01-12,15,3,0,0,26
LE KREMLIN-BICETRE,2023-01-12,16,3,0,0,130
LE KREMLIN-BICETRE,2023-01-12,17,3,0,0,446
LE KREMLIN-BICETRE,2023-01-12,18,3,0,0,484
LE KREMLIN-BICETRE,2023-01-12,19,3,0,0,400
LE KREMLIN-BICETRE,2023-01-12,20,3,0,0,155
LE KREMLIN-BICETRE,2023-01-12,21,3,0,0,24
LE KREMLIN-BICETRE,2023-01-12,22,3,0,0,2
LE KREMLIN-BICETRE,2023-01-12,23,3,0,0,0
LE KREMLIN-BICETRE,2023-01-13,0,4,0,0,0
LE KREMLIN-BICETRE,2023-01-13,1,4,0,0,0
LE KREMLIN-BICETRE,2023-01-13,2,4,0,0,0
LE KREMLIN-BICETRE,2023-01-13,3,4,0,0,0
LE KREMLIN-BICETRE,2023-01-13,4,4,0,0,0
LE KREMLIN-BICETRE,2023-01-13,5,4,0,0,5
LE KREMLIN-BICETRE,2023-01-13,6,4,0,0,70
LE KREMLIN-BICETRE,2023-01-13,7,4,0,0,381
LE KREMLIN-BICETRE,2023-01-13,8,4,0,0,533
LE KREMLIN-BICETRE,2023-01-13,9,4,0,0,261
LE KREMLIN-BICETRE,2023-01-13,10,4,0,0,76
LE KREMLIN-BICETRE,2023-01-13,11,4,0,0,6
LE KREMLIN-BICETRE,2023-01-13,12,4,0,0,0
LE KREMLIN-BICETRE,2023-01-13,13,4,0,0,0
LE KREMLIN-BICETRE,2023-01-13,14,4,0,0,3
LE KREMLIN-BICETRE,2023-01-13,15,4,0,0,28
LE KREMLIN-BICETRE,2023-01-13,16,4,0,0,146
LE KREMLIN-BICETRE,2023-01-13,17,4,0,0,436
LE KREMLIN-BICETRE,2023-01-13,18,4,0,0,568
LE KREMLIN-BICETRE,2023-01-13,19,4,0,0,404
LE KREMLIN-BICETRE,2023-01-13,20,4,0,0,132
LE KREMLIN-BICETRE,2023-01-13,21,4,0,0,27
LE KREMLIN-BICETRE,2023-01-13,22,4,0,0,2
LE KREMLIN-BICETRE,2023-01-13,23,4,0,0,0
LE KREMLIN-BICETRE,2023-01-14,0,5,1,1,0
LE KREMLIN-BICETRE,2023-01-14,1,5,1,1,0
LE KREMLIN-BICETRE,2023-01-14,2,5,1,1,0
LE KREMLIN-BICETRE,2023-01-14,3,5,1,1,0
LE KREMLIN-BICETRE,2023-01-14,4,5,1,1,0
LE KREMLIN-BICETRE,2023-01-14,5,5,1,1,0
LE KREMLIN-BICETRE,2023-01-14,6,5,1,1,0
LE KREMLIN-BICETRE,2023-01-14,7,5,1,1,1
LE KREMLIN-BICETRE,2023-01-14,8,5,1,1,4
LE KREMLIN-BICETRE,2023-01-14,9,5,1,1,17
LE KREMLIN-BICETRE,2023-01-14,10,5,1,1,56
LE KREMLIN-BICETRE,2023-01-14,11,5,1,1,153
LE KREMLIN-BICETRE,2023-01-14,12,5,1,1,268
LE KREMLIN-BICETRE,2023-01-14,13,5,1,1,484
LE KREMLIN-BICETRE,2023-01-14,14,5,1,1,529
LE KREMLIN-BICETRE,2023-01-14,15,5,1,1,650
LE KREMLIN-BICETRE,2023-01-14,16,5,1,1,640
LE KREMLIN-BICETRE,2023-01-14,17,5,1,1,445
LE KREMLIN-BICETRE,2023-01-14,18,5,1,1,293
LE KREMLIN-BICETRE,2023-01-14,19,5,1,1,128
LE KREMLIN-BICETRE,2023-01-14,20,5,1,1,54
LE KREMLIN-BICETRE,2023-01-14,21,5,1,1,15
LE KREMLIN-BICETRE,2023-01-14,22,5,1,1,5
LE KREMLIN-BICETRE,2023-01-14,23,5,1,1,1
LE KREMLIN-BICETRE,2023-01-15,0,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,1,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,2,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,3,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,4,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,5,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,6,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,7,6,1,1,0
LE KREMLIN-BICETRE,2023-01-15,8,6,1,1,4
LE KREMLIN-BICETRE,2023-01-15,9,6,1,1,18
LE KREMLIN-BICETRE,2023-01-15,10,6,1,1,55
LE KREMLIN-BICETRE,2023-01-15,11,6,1,1,134
LE KREMLIN-BICETRE,2023-01-15,12,6,1,1,273
LE KREMLIN-BICETRE,2023-01-15,13,6,1,1,489
